"carrar,344,Agent Environment,9/15/2014,1,radziwnm,",,,,
"petreljn,344,PAGE,9/15/2014,1,radziwnm,",,,,
"petreljn,344,Agent Environment,9/15/2014,1,radziwnm,",,,,
"foxsl,252.2,Data Acq 1,9/15/2014,2,radziwnm,",,,,
"lee3de,252.1,Data Acq 1,9/15/2014,2,radziwnm,",,,,
"berry6cm,252.1,Data Acq 1,9/16/2014,2,roseph,",,,,
"phelanmw,344,PAGE,9/16/2014,1,radziwnm,",,,,
"phelanmw,344,PEAS,9/16/2014,1,radziwnm,",,,,
"phelanmw,344,Agent Environment,9/16/2014,1,radziwnm,",,,,
"phelanmw,344,Perceptron OR,9/16/2014,2,radziwnm,",,,,
"donovaep,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"messicjd,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"fitzpaar,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"liberaaf,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"mille8ca,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"ross2cr,251,IDAA IA M&Ms,9/16/2014,3,radziwnm,",,,,
"doddjc,251,IDAA 1B Auto,9/16/2014,3,cunninaf,",,,,
"mille8ca,251,IDAA 1B Auto,9/16/2014,3,radziwnm,",,,,
"gaytonjj,251,IDAA 1B Auto,9/16/2014,3,cunninaf,",,,,
"phelanmw,344,Perceptron XOR,9/16/2014,2,radziwnm,",,,,
"bouzahlz,251,IDAA 1B Auto,9/16/2014,3,radziwnm,",,,,
"rollinjg,251,IDAA 1B Auto,9/16/2014,3,cunninaf,",,,,
"sungrj,251,IDAA 1B Auto,9/16/2014,3,cunninaf,",,,,
"rollinjg,251,IDAA 2B Sampling,9/18/2014,3,cunninaf,",,,,
"doddjc,251,IDAA 2B Sampling,9/18/2014,3,cunninaf,",,,,
"sayedbf,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"barneyha,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"sorberan,251,IDAA 2B Sampling,9/18/2014,3,cunninaf,",,,,
"murchiar,251,IDAA 2B Sampling,9/18/2014,3,cunninaf,",,,,
"doddjc,251,IDAA 1C Pulse,9/18/2014,3,cunninaf,",,,,
"COOPE2NJ,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"landespm,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"sorberan,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"murchiar,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"mille9sl,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"koontztn,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"liberaaf,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"ross2cr,251,IDAA 1B Auto,9/18/2014,3,cunninaf,",,,,
"ALL,252.1,Data Management Plan Exercise,9/18/2014,2,radziwnm,",,,,
"ALL,252.2,Data Management Plan Exercise,9/18/2014,2,radziwnm,",,,,
"lee3de,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"bowlesjw,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"berry6cm,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"moralejs,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"baile2jd,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"aguilejr,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"somlaile,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"verdilx,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"newsomtj,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"desmedce,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"bealerjm,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"bealerjm,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"merhi6js,252.1,Creating Images,9/22/2014,2,radziwnm,",,,,
"teetsrj,252.1,Creating Images,9/22/2014,2,radziwnm,",,,,
"rkronlein,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"bowlesjw,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"murph4ma,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"parkhuod,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"sterrejc,252.1,Data Acquisition 2,9/22/2014,2,radziwnm,",,,,
"larsenph,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"robin2eb,252.1,Data Acquisition 1,9/22/2014,2,radziwnm,",,,,
"lovingax,252.1,Data Acquisition,9/22/2014,2,roseph,",,,,
"chrispzt,252.1,Data Acquisition,9/22/2014,2,roseph,",,,,
